id,solution
2503,614782359298356714735149628579421863843567192162938475427693581951874236386215947
2504,579328614483156297216479538931762485864935172752841963148293756325617849697584321
2505,825174396476398215319526847732419658584762931961853724197635482258947163643281579
2506,427951836619384572835276914941738265563129748782645391294863157158497623376512489
2507,362974815879165432154832976691387524725491368438526197516749283987253641243618759
2508,568217943749835261321649587956382174234761859187954326872493615695178432413526798
2509,548196372123874965697532184314758296876429531259361748431985627982617453765243819
2510,157439826392865147648217539714953268523684791986172354261348975479521683835796412
2511,762315948159874623483962715518693274274158369936427581695241837821739456347586192
2512,961435728235879461478621953194283675823756149756914832587162394642398517319547286
2513,457826931981357642362194578513289764679541283248763159794632815125478396836915427
2514,749358612652741938318629475483972156127465389965813724296187543574236891831594267
2515,283479516496251873715836942834197265527684139169523784941765328372948651658312497
2516,461532987823976451579481362385249716246157839197863524718695243952314678634728195
2517,968423715132759684745618329359867241816342597427195836593271468274986153681534972
2518,689712345427593861153486927932165784745829136861374592596231478218947653374658219
2519,843927516172568943596134278418675329235419867769283451351792684927846135684351792
2520,854716293167293845392845716528631479943578621671429538235167984789354162416982357
2521,942187536583964127167532849395418672214796385876253491629841753738625914451379268
2522,564179832931842675278356941426738519157924386893615427782593164349261758615487293
2523,518973426247516983936842715782159634351624879469387152625798341173465298894231567
2524,853927641142865793796413285521634879369782154478591326237149568985376412614258937
2525,263819574174253986859467132635982741481736259792145863317628495528394617946571328
2526,923167845871534692564829317437691258295783164618452739789346521352918476146275983
2527,672398415891547263354162897189236754263475189745981632418753926527619348936824571
2528,792356481158724639436981275581273964267549318943168752875692143324817596619435827
2529,182436579653971428479852316914387265365129784728564931291643857836795142547218693
2530,612534789879612345435789261728195634396847512154326897543978126987261453261453978
2531,946528317378619245251374896725981463194236758683745921539862174812457639467193582
2532,186593472594127683237648519659834127718265934342719865975386241823451796461972358
2533,495326178316987452827415936153869724968274513274531689531648297742193865689752341
2534,281795346634182957975436128429358671813627594567941283792813465156274839348569712
2535,458673219397152486621948537273419658984526173516837942765391824842765391139284765
2536,193746528687521394542983716369478251751362849824159673975634182216895437438217965
2537,481762359635819742729453186258396471963147528174285963512634897396578214847921635
2538,721483659964275831385961274537649128198732465246518793819326547452897316673154982
2539,413629587785341269296875341148537926967412835352968174524186793671293458839754612
2540,954712683812639745673845219189357462265481937347926158791568324428193576536274891
2541,546879123382561794917342856163795248254138967798426531831954672429617385675283419
2542,795218436826345719143679825254761398361982574978534162612457983437896251589123647
2543,823647915964581732715392468138274659492865371657913284386459127579126843241738596
2544,674193528125846397983725614837459261469218735512367489396584172248671953751932846
2545,763412598895763214142859637319647852278591463654238971527386149986174325431925786
2546,716245893235986741894731265421598376683472519579163428948317652357629184162854937
2547,134258769762391584895764231958427613641583972327619845483972156216835497579146328
2548,417835962632419857985267314378194625154682739296753148529371486843926571761548293
2549,489523617516947328732816549178659432324178965965432871841265793693781254257394186
2550,297413865681795234435268179952147386718936452346582917869354721524871693173629548
2551,536941782819762534724583691495128376183657249672439158958276413367814925241395867
2552,861345792745219863392678154527984631614723589938561247279456318486132975153897426
2553,754362891369815247812749653547621389231498765986537124698174532473256918125983476
2554,743158296561932874982467315854671932376295481129843657295786143638514729417329568
2555,731456289846291753529837461215964378987312546364785912692578134458123697173649825
2556,413568792786291543259473861548129376631847259972635418864712935195384627327956184
2557,617982453382451967945673218126745389453298671879316542791524836234867195568139724
2558,618324975234597618597618324826475139349182567751963842973251486162849753485736291
2559,698745321752913648431682579279834165163257984845196237984321756526479813317568492
2560,628493157739651824451827639267135498385749261914286573543912786172368945896574312
2561,834625197715984326926713584481392765597146238263578419148267953372859641659431872
2562,165294783289371465743568291954723816372816549816945327637182954521439678498657132
2563,563479128724168953981235647896754312375612489142893765419587236638921574257346891
2564,819352764563784192247196358421635879935478621786921435378519246652843917194267583
2565,924586173756314289183972465872631594641759832539248617318427956265193748497865321
2566,894635721532718469716429385273594816659381247481276953928153674167942538345867192
2567,875163942634592817912847365781635429596428173423719586257984631149376258368251794
2568,236759148849231675175648329684917253793526481512384796357192864421865937968473512
2569,184362975762859134359147826691284357827536491435791682978415263513628749246973518
2570,427158396983674251516392847348721569692845713751936428279413685165287934834569172
2571,297863145814579326563421987326795418975148263148632759631257894489316572752984631
2572,694875321351924876287316459132698547976452138548137962415769283729583614863241795
2573,235694178817235694469178352781543269356921847924867513178359426643712985592486731
2574,824195736367482915195673248719326854486957321253841697978214563642538179531769482
2575,193478652725619483486253719247836591619725834358194276974382165561947328832561947
2576,735498621149623785628157349364215978297864513851379462912736854586941237473582196
2577,374569281892371564615482937546928713781635429923147856139854672457216398268793145
2578,795142863234586791618793245489327516356418972172965384567831429923674158841259637
2579,461298537895637241732451698128365974976814325543729816354182769619573482287946153
2580,561893274923471586487652193749235618812967435635148927278514369194386752356729841
2581,415876923297453168386129574523714896941368257768592431852647319174935682639281745
2582,263741958819265374457389216528436791631978425974512683345197862782653149196824537
2583,751893246296574831843621579628419357975362418134785692412958763369247185587136924
2584,983217456765843129241956837527691384419378562836524971154732698378469215692185743
2585,184563972725194368369782514531278496647915283298436157916347825472851639853629741
2586,651439872748625391293718654327861945485293716169547238976152483534986127812374569
2587,619842735573619482428357691746291358935468127281573946194725863862134579357986214
2588,628479135794315682153682794376958241912743568485261379531896427249137856867524913
2589,354812679912376584876945321593264817241738965768159432187593246635421798429687153
2590,271368945654719823938524617796852431385491762142637589569143278823976154417285396
2591,163725948259184673487369152372546819845913726691278435718632594526491387934857261
2592,439568721582371469617492385846125937291837546375649812163954278758213694924786153
2593,823461579594387162176592834931826457648715923257934618782159346419673285365248791
2594,289734156375261849461958237827149563193526478546387921652893714738415692914672385
2595,294381657831756429756294138467135892185927364923648571578469213349512786612873945
2596,283517649641892735975364821329751486167438592458926317536149278712683954894275163
2597,149327568768591432235468719613274985927685143854913276591846327482739651376152894
2598,748916352159327486236548179374681925612459738895732641561873294427195863983264517
2599,879416325354972618162853479743185296521697843698324751485231967916748532237569184
2600,612475938953821764748396125275934681189652473364718259496587312527143896831269547
2601,625917483719483562384562917531794826248156379976328154857649231193275648462831795
2602,938217654417569832526384971791648325652793148843125769289476513364851297175932486
2603,329846571475931628816527493257384916968715342134692785642159837781463259593278164
2604,853412976427659318916378254734296185189745632265831749598123467641987523372564891
2605,549613782237984651618572934723891465165437829984265173856129347471358296392746518
2606,279153846134768295658294371816937524592846713347521689761485932423679158985312467
2607,769283514132945687458167392346759128925618473871324956294831765613572849587496231
2608,975618243841293576362457891289364715413875962657921384198536427526749138734182659
2609,584361297231579846796284135842795613965143728317826954179458362423617589658932471
2610,673941258891562347542738961287314596169257483354689172725196834436825719918473625
2611,183297645472653189659148723528719364961834257734526891295361478816475932347982516
2612,961427835572138469348695721825943176739516284416782953254861397187359642693274518
2613,129843567387562419645791328834926751762185943591374286913458672476219835258637194
2614,982735641745216389163894752831529476276481935594367128418972563359648217627153894
2615,398642751754819632126537498543261879971458326862793145687924513215376984439185267
2616,894356172132987645756412398619238754325741986478569231961874523283195467547623819
2617,874659123152873694396241857961527348583416972247398561415932786639784215728165439
2618,821943576694587123537612984483769215159428367762351498245176839978234651316895742
2619,573148926192365784846972153217436895954287631368591247481659372639724518725813469
2620,346825971982417365517936284471589632823164759659372418265791843734258196198643527
2621,137689524654723981892541673473915862581236497269478315915367248746852139328194756
2622,536718924187249356942563178294351867671982543853674219365197482419826735728435691
2623,752319864946278315183645792374162589619857243528493176431726958297584631865931427
2624,127659483695483271438712695781345962549826317263971548952167834314298756876534129
2625,526839147489617253371425869145782396793146528268953471954361782817294635632578914
2626,354729816826415973197368245415873692269541387783296154532984761648137529971652438
2627,279514638534968127168723459697345812315892746842671593926457381481236975753189264
2628,745869312283514769691237584814756293927381456536942178369475821472198635158623947
2629,718946235542731698693528174136294587985167342274853961329485716461372859857619423
2630,152794683643815729897362145578136492216459837934287516429578361365941278781623954
2631,231874596849563172765129384352796841498251763617348259983417625124685937576932418
2632,264395187975168243138724659517243968682519374493687512851972436726431895349856721
2633,543971682679852431821634957785293164916745328432186579157468293394527816268319745
2634,865792413317645982294138765531924678786513249429867531943271856678359124152486397
2635,936485127127936584458172693543728916692314758871569342785641239314297865269853471
2636,982751364571643982643298157358416279427389615169527843296875431734162598815934726
2637,396178254128453769745269318983746125471325896652891473864512937239687541517934682
2638,812497356946358172375612984528964731761523498493781625289136547157849263634275819
2639,154279683732856491986134572415328769378691245269745318597413826821567934643982157
2640,528463179436971285179528643291734568843652791765189324957346812612895437384217956
2641,462851379137249568859736412624913857791582634385467921543128796278695143916374285
2642,498635712165247389327981645752196438634758921819423576971864253546312897283579164
2643,847265319195348276236791854513984627769532148428176593672413985981657432354829761
2644,639712845741568293582394716263975184174836529958421637326159478817643952495287361
2645,639724518452819736781365492516947283327658941948231657864573129173492865295186374
2646,721396845468152397539748216213685974685479132974231568142863759857914623396527481
2647,629478315457931862183256497576843129894162753312795648968324571741589236235617984
2648,634271958712895364985436721159782643467319582823564179578143296291658437346927815
2649,416973528952816437387452961295387614843165792761294853524638179178529346639741285
2650,123967845879245163654831792346158279597426381281793456435672918768319524912584637
2651,687294351914538267235671849163785492792413685458962713576349128849127536321856974
2652,245817693937426815681359427793162548514798236826534179162975384378641952459283761
2653,357642918628159734914837526846923157173465892295718463732594681581276349469381275
2654,436529178257318964819467325628194537573682491194753286941276853362845719785931642
2655,823654197956271384147893625689715432531942876274386519312567948795438261468129753
2656,352819764187264359964573821645927183793681245218435976579148632436792518821356497
2657,148762539537489162962315847853927614796841253214536978321694785479158326685273491
2658,438291657162735498795846123817563942249187536356429871671354289984672315523918764
2659,521479863439682715768513942143798526287365194695124378856947231912836457374251689
2660,234569817859721463617438925523946178486175392971283654798654231362817549145392786
2661,235194768869573241417286395683715429921438657754962183592341876376829514148657932
2662,384675192271984563695321748168749325952163487743258619827516934519432876436897251
2663,472389561695412378318567492987235614236174985541698237764921853129853746853746129
2664,163879452247536891589412637915248376632751948874693215458327169396185724721964583
2665,672589431541732896893641257164253978238976514759418623426397185315824769987165342
2666,239586714718234965654179832386792451192458376547361289471623598965847123823915647
2667,489753261516982734327146985751639842932814576864527319245368197198475623673291458
2668,289647153435129867167853924751234698893516472624978315372491586518362749946785231
2669,715382946296471853438659712367945128952816437184237569671528394849163275523794681
2670,593174862174862953826935714287653149369741285415298376631589427748326591952417638
2671,938547216125369847476218539893724165514693728762851394289435671651972483347186952
2672,427165398691382574538749261873951642215436789946278153159624837784513926362897415
2673,361597284874132659529864371483651792956728413712943568298475136137286945645319827
2674,457396218216485937938217564572831649864972351193564782385129476649758123721643895
2675,571639428842715936963248157425367819138492675697581342786124593219853764354976281
2676,712945638854361729693728415926573184138694257547182396381457962279816543465239871
2677,354862197968417523217395486629741835581639742743528619872954361135286974496173258
2678,163759284987234165452168937815392746396417528724586391641925873579843612238671459
2679,467153829352894671819267543648971352293586417175432986531628794784319265926745138
2680,835712469416395827927846513759638241382451976164927385698574132571283694243169758
2681,563942187942187536817365249381479625759236418426518973698724351235891764174653892
2682,462381795381975642597624138753196824618452973249738561836217459124569387975843216
2683,791823645584769312632145789153296874869574123427318956378652491246981537915437268
2684,157623498284719356963548217492136875718254639536897142845961723621375984379482561
2685,364892517172534896958617423726359148831426975495781632643175289217968354589243761
2686,824375169763921845159486372946518723231749658587632491498157236672893514315264987
2687,758432916623179584914568372289756143536814297147923658865397421371245869492681735
2688,359874162746231985812596347187642539523789614964315278698157423235468791471923856
2689,956837142824195673173462958685914237497283561312756489248579316561328794739641825
2690,317495862598612734264873159682947315453261978971538246839156427745329681126784593
2691,859163724671249835423758619197624583238975146546381297714896352982537461365412978
2692,572196483863742195149358726386521947491837562725469831958673214617284359234915678
2693,631592487972483156548716932764829315819365274253174869397258641186947523425631798
2694,594167382236598147178324965753819426869243571421675839687451293312986754945732618
2695,817364295623895174495217863249136587736582941158749632362458719974621358581973426
2696,849712635753964821162385749527198364681453297394627518915836472276541983438279156
2697,724368519368519742951472863189743256436285971572196384217834695895621437643957128
2698,278143956134695872695728143486571239752936418913482765369814527547269381821357694
2699,489175263357826491162934875893247156741569328625318947214653789936782514578491632
2700,629143578431587296857629431743958612198362745562714389385271964916435827274896153
2701,498165732615723849372849651537218496249536187186497523721954368864372915953681274
2702,954813267128756394376942518463289751219675483587431926745128639631594872892367145
2703,578346219916527348342918765169874523825193476437265981751632894293481657684759132
2704,975812346812643957346975218153468729769521834284739561537196482421387695698254173
2705,598416723624735981731892645259368417183947256476521398345179862867254139912683574
2706,493527681865391274172864539359276418687415392241938756536182947928743165714659823
2707,478269153136587429295143876683912547714856392529374681862735914357491268941628735
2708,643829571125736984978154326592471638416583297837962145761398452259647813384215769
2709,278945631961328457345176829693284175187593246452617983514762398726839514839451762
2710,975413682148962735263875194789124356532697841416538279657289413324751968891346527
2711,251943786764218935389765124523186479478592361916374852892457613137629548645831297
2712,679234185251798346384561279912687453846153927537429618728916534193845762465372891
2713,142673859563298714798514236821436597637159482459827163985762341374981625216345978
2714,894235167532167489176984235261879543759413826483652971917328654625741398348596712
2715,168954372497832615523761849316579284245183967879246153752318496631495728984627531
2716,194786523753142869682953417531697248847325196926814735279438651365271984418569372
2717,675413289139278564824695713543786192798321645216954378451837926987562431362149857
2718,246978531791453682358216794173589426689142357524367819412635978937824165865791243
2719,947851632613274985258639147176498253589123764324567891431982576795316428862745319
2720,375861249894325167261794853783142596512976438946538712627453981438219675159687324
2721,253194687976853142841276359528619734469327518137548296314782965692435871785961423
2722,896451237315297684427683195542368971638179542971524368783912456159846723264735819
2723,462738915835419762971562348689173524214985673753246189548691237197324856326857491
2724,697254813241893567835671294469125378183746925572938146324569781958417632716382459
2725,297613458348752169165498372456927813873145296912836547721364985589271634634589721
2726,469281753128735946735496128591827634287364519643159287874912365916543872352678491
2727,213758946796142538548369721135487269862915374479623815321596487984271653657834192
2728,639581472745263918281479635867954123412738596593126784924315867356897241178642359
2729,358194267794652318261783594482567931513249876976318452135426789847931625629875143
2730,648972531235641897917853246563294718421587369789136452356718924174329685892465173
2731,891763542652148397743259186925386714167524938438971265589417623374692851216835479
2732,714862539563197482928345761197534826685279314342618957839426175271953648456781293
2733,312685479845917362976243185158476293693152748724398516261739854537864921489521637
2734,825374169147269583369185427258693741476512938913847256691428375734956812582731694
2735,493271685672584193581396742834152976715649238926738514249867351367415829158923467
2736,376192458952468731814753629183645972245879316769231584698527143531984267427316895
2737,856742193912356847473918562189463725364275918725891634291537486637184259548629371
2738,594817623671243895382569741169472358238695417457138962726981534845326179913754286
2739,687542913452391786139768254568129347794635821321487695216874539975213468843956172
2740,378549261415632879962871354849763512237195648156284793794326185621458937583917426
2741,652319487174268935389745216541672398896534172723891654937486521268153749415927863
2742,647921358518367924392458176824619537973542681165783492459876213286135749731294865
2743,173429865248156379956837421895614237431782596627593184519278643362941758784365912
2744,418257963365941278972836514294718356753462891681395742137629485549183627826574139
2745,582469713639751482714283965398147526471526839265398147143675298856912374927834651
2746,384751296726894315915236784142683579693527148857419623261348957479165832538972461
2747,162847935598163247473295168617324589239518674845679321981436752324751896756982413
2748,261834759549762318387195624715486932836529471492317586978243165154678293623951847
2749,126948753587312496493765812752491638839256174641837925378629541265174389914583267
2750,158437629794625381623198754349856172815742936267913845486579213572361498931284567
2751,974825631183674259265193847457981326826357914391462578738246195519738462642519783
2752,345197862718326954926584137891765243437219685652438791284951376563872419179643528
2753,348726519716549832592183746653918274279364158481275963965831427124697385837452691
2754,628753491193246857475189623962534718354817269781692534249375186517968342836421975
2755,156492378372185694894736521947823165521674983638951742283569417719348256465217839
2756,874362951156497283329518746598134672467829135213756498931275864745681329682943517
2757,948613257135927468726458139314862795659371842872594613487135926561289374293746581
2758,916453287248679531735128946163984725579236418482715369821547693397862154654391872
2759,527941836139826745846735912283174659961583427754692381412369578675418293398257164
2760,897562341315478296624931578452183769981756432736294185278645913569317824143829657
2761,651247389489356721273819654928463517367195842514782936136574298742938165895621473
2762,721359648659284317834671259596718432147532896283496175478963521315827964962145783
2763,837962541254178369916345827721536984489721635563489172142653798375894216698217453
2764,325197846819465273764832915481756392953248761276319584548921637637584129192673458
2765,594713286863245791127896534481629375732154869659387412315468927248971653976532148
2766,598364217213578649746291853429856731651723498387419526962185374135647982874932165
2767,183654792726398154954712386678541923342987561519263478835176249491825637267439815
2768,378421659691857324524639718986513247137248596452976831849362175215784963763195482
2769,819357462273164958456298173725931684381645729694872531947583216532416897168729345
2770,235846719718593624469172385643289571157634298982751436526318947391467852874925163
2771,912683754684527391573419862749361528835294176126875943467938215351742689298156437
2772,593871264468253179217694385786529431159438627342167958921385746675942813834716592
2773,483167295619452378257983416925631847768294153341578629874315962136729584592846731
2774,987512346215634978643987521194768253856423719372159684438276195529341867761895432
2775,146937852523481769798526143937154628481269375265873491814795236352648917679312584
2776,358271946694835721127496583213654897946187235875329614781542369439768152562913478
2777,935184762621375894847629315579862143184593627263741589396417258458236971712958436
2778,925768431187534926364912875619843257732659148548271369453186792896427513271395684
2779,593187426246539871718462395381295764475618932962743518824971653657324189139856247
2780,328415976651789423974362851143827695296534718785196234419673582862951347537248169
2781,619724583237518946458693127781259634924361758563487219875932461146875392392146875
2782,673921485842536917915478236164357829297814563538269741426195378351782694789643152
2783,397462581562981374481753269249615837156378942873294615715839426634527198928146753
2784,298564731631279548574813629816425973925387164743196285362958417189742356457631892
2785,534961782891724536762385149687153924253496817149278365476839251918542673325617498
2786,473269815261485739985173426519628347832547961746391582127934658694852173358716294
2787,281694375439857621675123894547261938328479156196385247813542769752916483964738512
2788,328417695159263874647598231235146987764985312981732456592374168416859723873621549
2789,954731682728965413316842975475283196692517834831694527289476351563129748147358269
2790,472961385965328417183745296326157948547289631819436572734612859298574163651893724
2791,583174962264389571971625483847531296359246817126897345412963758735418629698752134
2792,718692453359174268462583971984356127671248539235917846146729385527831694893465712
2793,475621893319845762682973514953416278126738459748259136837592641561384927294167385
2794,351987246287364519649125738915832467824796153763541982532478691196253874478619325
2795,879314562652987413134256879463872951917563248528149736246791385795638124381425697
2796,312689547784253169695471832431795628867312954259864371948537216173926485526148793
2797,967458123341296587852731694479123865513869472628574319196342758235687941784915236
2798,843257961675149832219863457962315784738694215451782396126978543587431629394526178
2799,529763418167482935834591267645238791978145326312679854286917543493856172751324689
2800,546782193321594768978631542237948651694315827815276439453827916762159384189463275
2801,275831469349526871168947532654712983823495617917368245482179356736254198591683724
2802,749612835561738249238459761486125397125397486973846152357264918894571623612983574
2803,143297856269458317578163492482571639917634285635982174721845963394716528856329741
2804,837412569256987431419563728682175394195634287374829615963751842521348976748296153
2805,597421836623789415481563729214896357876354192935217684758142963149635278362978541
2806,462935781138726495957814623576249138293681547814357269681473952729568314345192876
2807,246875931893612745571943286128739654639451872457268193362587419985124367714396528
2808,146897352958132674372546189795368241614275893283914765527483916839651427461729538
2809,142798635978536124635214789426357891391682547587941362214873956753469218869125473
2810,236895174579416328184723965327981456915264837468537291642159783851372649793648512
2811,648593721732614859519827346324759168157286493896431572965178234283945617471362985
2812,386795412975412683421386579247958136613274895598163724754829361839641257162537948
2813,689521347352487196417693582764952813938174265125368479571249638846735921293816754
2814,835124796679385214241796853413862975967531428582947631126473589758619342394258167
2815,367498512854123679219567834426385197938671425175942368591234786742816953683759241
2816,241976538635281794987435621793864215526319847814752963479128356168593472352647189
2817,728413659543296817169578243317825964254369781896741325632157498975684132481932576
2818,739842516285619437416573982194786325352194768867325149943267851678451293521938674
2819,451326789632789451978541362349158276265974813187632945514893627723465198896217534
2820,658413279731829564429675183275134698163982745894756321582347916316298457947561832
2821,429758163365491278718632945854126397637589421291374586143267859586943712972815634
2822,496157283128369754735248196849513672351726849267984531983671425514832967672495318
2823,914526837675839214238174965762451398459368721183297546346782159821945673597613482
2824,516894723247316589398572146462753891783129465159648372825937614634281957971465238
2825,173684952568192734492735186859461327614327598237859461981273645725946813346518279
2826,635794182197862354284531967712346598469185273853927641378619425526473819941258736
2827,492687531187352649653941728931568472564279813728413965879126354315794286246835197
2828,462935718537148692918267543176429835395681427284753169649872351851394276723516984
2829,241538967385796142679412583458263719962175438713849256594387621827651394136924875
2830,823465179745319286916782453539641827487253961162897345691524738354178692278936514
2831,734291685158436972962857431275963814416782359389145726597628143621374598843519267
2832,986431572154278396327965148698527431213894765745613829872149653461352987539786214
2833,572463819691285437384197652257816943146379285938524761465732198713948526829651374
2834,694851327852734169371269854569172438183645972427398615236487591918526743745913286
2835,368241975741859263295673841452796318879132654136485792913527486624918537587364129
2836,862357491759124683413689572345861729297435168186792354678243915531978246924516837
2837,829435761764129385153687249382971456471356892695248173918762534536814927247593618
2838,714593682856472913923618574241759368367184259598326147132845796685937421479261835
2839,938745162462391758751268493273189546514632879896457321187526934325914687649873215
2840,156327948473958126892641537927435681318796452645182379561274893234869715789513264
2841,194875326523964871867213945739486152612597483458321769971658234385142697246739518
2842,564397281293518674187264935672459813948631752315782469431976528759823146826145397
2843,321758964458926173796314852973682541642195387185473629217869435564231798839547216
2844,394675218587129634216384759752816943938457126641293875163748592429561387875932461
2845,912765483538241769476398251697824315381957624245613897729136548153482976864579132
2846,517683294246597183983124756768241539135978462429365817852439671691752348374816925
2847,965142873132857469874369251641923785758614392293785614587231946426598137319476528
2848,394826157572341968168597423237465819956718342481239675813672594749153286625984731
2849,287953614945761283163842597532416879796538421814279356621395748459687132378124965
2850,569174238321589647784263519672458193458391726913627854135746982847912365296835471
2851,862547391341896275957132684638429517519768432274351869795283146123674958486915723
2852,463971825187652349295843167851734692642189753739265418924317586576428931318596274
2853,639714285748625913125983467593471628274856139816239574987562341461397852352148796
2854,726158943918643527435297681249531876657829134183764295594386712861472359372915468
2855,281794365437165982659823147576918423394652718812347596745289631968531274123476859
2856,372561849169248573854793162536987421798124635241356798415639287987412356623875914
2857,258746913463915827791832645829654731345187269176293458684571392912368574537429186
2858,489732165231658479576149832148267953657983214923514687712396548364825791895471326
2859,368297514742581369159634782493156827821743956675829143936415278584372691217968435
2860,493726815528134697671958324287619543945273168136845279764582931812397456359461782
2861,971653824683724915452819673825436197169275438734198256298347561547961382316582749
2862,386275419129634785457189362648927153732561894591843276964318527213756948875492631
2863,581679432723184965694523781236891574817245693945367128378456219159732846462918357
2864,165397248842156793937428561418532679796841325523769814371284956654973182289615437
2865,153246798794138265628597413967321584385764921412859376276415839539682147841973652
2866,153948627826713594947256183369127845715684932482395716274861359698532471531479268
2867,239567841518249376764381925195823764873614259642795138321956487957438612486172593
2868,351942687427618359869537214732185946145796832986423175294351768573869421618274593
2869,549638712681742539327591684793425168265187493814369275138256947972814356456973821
2870,379182456524967381816345972461579238735824619298613745187236594942758163653491827
2871,683159724257348196419627853731865942942731685568492317874213569196574238325986471
2872,627315948815496327493827561752134896361958472984672153548761239236589714179243685
2873,126845739789362514354179268512798643843651972697234185968427351435916827271583496
2874,851274396974316258326895714768549132415623987239187465543761829192458673687932541
2875,457981326293476518186235479675148932342659781819723654568314297921567843734892165
2876,472938516965127384381645279654713928129586437837294165518462793246379851793851642
2877,361497528429658137758321649174839256283576491596214783915782364637945812842163975
2878,589316742216749853347825691164952378928173564735468129671284935892537416453691287
2879,613498725948527316257613894429386571381752469765941283572164938896235147134879652
2880,576431829213879465489652317795264183124387956368195274941726538632548791857913642
2881,598276431431985672726143895917364528362851749854792316283517964149638257675429183
2882,293457816756183249841692357329841675174265938685379124918734562537926481462518793
2883,285694713367125498419873562923487651846519327751362849598741236632958174174236985
2884,659731824813524769274896513396152478725648931481379652542917386167483295938265147
2885,247981536831564792596723184472859361369147258158236947713498625685312479924675813
2886,274368591159472386638195472765981243912534768483627159596243817821759634347816925
2887,152879364894326571637451982941267835368594127275138496486713259519682743723945618
2888,946318257381725694527469381453682179869571423172943865738254916614897532295136748
2889,451623978869457231372891654624785319193246587587319462216574893745938126938162745
2890,189732564724561938365894712913628475678459321542317689436285197851976243297143856
2891,176543298932786514854192673543921786689374125217658349491235867765819432328467951
2892,397416285546829317821537964153684729762951843984273651615798432278345196439162578
2893,386721594421958637957346182174589263265137948893264715742693851539812476618475329
2894,693712458845639127127485396576124839418593672932867541389251764751946283264378915
2895,687524139349617528215938467893746215562391784471852693136485972758269341924173856
2896,751324968896715324324698715465189273278436159139257486942861537617543892583972641
2897,695341287412876395837259146284935761763184952951627438148592673329768514576413829
2898,286143597915276843437958612598317264142685379673429158821594736354762981769831425
2899,792546381158937426463218597571893264389624715246751839817365942934172658625489173
2900,681345972924187563537296148413568729758429631296731854375812496849673215162954387
2901,617294385293568417854317269782436591349751826165829743526183974431972658978645132
2902,826743915391258764547691832762935148918467523435182697253819476679524381184376259
2903,973845162456132789128769435617923854539684217284517693365271948741398526892456371
2904,985731426462589173731462985247958361693127548518643297159874632826395714374216859
2905,874523169523916847691874523468235791312798456759641382235189674946357218187462935
2906,137658429286497531495132687861729345942315768753846912619583274578264193324971856
2907,198476235735219648246583197821794563473651829569328714617945382354862971982137456
2908,427615893695837421381429756152948367836271549749356182568793214974182635213564978
2909,562193478143287569897456132428635917731928654659741283314862795275319846986574321
2910,786145923923876145451932867569428731374691582812753694197384256248567319635219478
2911,154697382976823145328541769542138976781956423693274851865719234239485617417362598
2912,416283597385947162972651843594176238631528479728394651243869715869715324157432986
2913,836521497591764832742893156653918274489275361127436985918652743364187529275349618
2914,234651789617892345985347612169728453358469127472135896796214538821573964543986271
2915,659238471184657329327491658268513794435976812971824536812365947743189265596742183
2916,941653872725948316863712549257486193498531267316279485582167934179324658634895721
2917,984761523675239841123548976739415268856972134412683795241357689398126457567894312
2918,163597428289364715475182693847615239952738164316429857531846972724951386698273541
2919,816279534375841692429356871542738916768914253193625487631582749987463125254197368
2920,251943678768251349394768125823175964675439812149826753587314296916582437432697581
2921,376849215189235467425716839298471356637592184514368972862154793943687521751923648
2922,752913684693428571841567932236185749185794263974236158427359816369871425518642397
2923,963715482825493176174862953391687524642531798587249631239156847456378219718924365
2924,652981734897243165431657289325476918786195423914832576149768352263519847578324691
2925,569147328214358679378692145947861532825734916136529487692483751451276893783915264
2926,731248956965713842248956731684325179159674328372189465416832597823597614597461283
2927,358972614129684735746315298281756349697143582435829176572438961863291457914567823
2928,214897365538612794679345218845231679392476851761958423456123987183769542927584136
2929,516793248472158693938642175861524739745936812329871456283415967157269384694387521
2930,973825416862194753541637298728916534319452867654378129185769342436281975297543681
2931,917864235423517869865392741384725196792136458651948327538279614149683572276451983
2932,527461893163859427498273561256798134814635279379124685635912748781346952942587316
2933,381279465657418923924536817793821546265794381418365279172943658849657132536182794
2934,931284657452671983786935421379826514245317896618549732864153279593762148127498365
2935,326948157941572368875136492293657814418293576657814923532789641789461235164325789
2936,329164758147285963865793124214539687756418392938672415581346279693827541472951836
2937,456219837728563194319487562935842716647951328182376459864195273573624981291738645
2938,328914765645327819179856324261589437597432681834671952412768593783195246956243178
2939,821693574574128639396457281658931427743265198219784356165379842932846715487512963
2940,628759314475136892319824675746983521981265437532471986297548163164392758853617249
2941,634758912517392846289146375825461739476983521391527468742815693153679284968234157
2942,726458913134926875598317462251684397947135628863792154315249786472861539689573241
2943,741958632825376914639142758987415263162783495354269187418597326276831549593624871
2944,126578943438961275597324618859617432712843596643295781285439167961782354374156829
2945,946873251271659483835412697384296715192547836567381924723965148419738562658124379
2946,761384295854192637392567814928745163145638972637921458413259786276813549589476321
2947,873941652952637481146258793461579328329486175785123964597312846614895237238764519
2948,628571439345986721179234865264317958597862314831459276956743182782195643413628597
2949,751296348869354271324178569243961785986725134517483692495617823638542917172839456
2950,491586723523479861786312495157693248268154937934728156675941382819235674342867519
2951,786329541159864723432175869964753182213986457875241936347512698598637214621498375
2952,874659231253481967169732548327594186516328794948176352691245873782963415435817629
2953,396275148574861923281349765712693854958724316463158279125936487849517632637482591
